,Open,High,Close
851,555.5,556.799988,551.6900019999999
852,555.599976,555.599976,551.820007
853,552.400024,560.630005,558.22998
854,558.52002,562.5,561.289978
855,561.150024,561.25,558.25
856,560.8099980000001,560.820007,556.4400019999999
857,558.0,558.0,555.1900019999999
858,555.1900019999999,555.1900019999999,546.6400150000001
859,547.929993,552.789978,544.51001
860,544.75,548.219971,547.200012
861,542.090027,545.380005,543.76001
862,551.039978,551.039978,545.8900150000001
863,546.570007,551.1900019999999,547.47998
864,547.210022,552.5,549.22998
865,549.22998,549.880005,547.72998
866,547.0,549.599976,549.080017
867,545.090027,548.789978,539.650024
868,539.450012,541.849976,538.590027
869,537.5,541.409973,536.969971
870,537.6400150000001,542.6900019999999,542.580017
871,536.700012,538.200012,528.080017
872,529.219971,533.820007,530.72998
873,525.880005,536.650024,536.1099849999999
874,535.900024,539.3599849999999,528.039978
875,530.01001,537.039978,532.1099849999999
876,527.4400019999999,532.23999,521.51001
877,523.76001,525.369995,515.840027
878,513.599976,515.580017,498.160004
879,499.85998499999994,509.07000700000003,506.450012
880,515.98999,516.25,514.619995
881,516.98999,520.8099980000001,520.039978
882,520.6099849999999,532.969971,532.299988
883,534.51001,542.299988,538.77002
884,538.820007,540.289978,536.929993
885,536.929993,543.25,541.52002
886,540.5,543.929993,537.3099980000001
887,534.960022,537.840027,535.280029
888,537.73999,538.400024,530.659973
889,532.599976,535.799988,529.549988
890,527.150024,527.98999,519.460022
891,520.5,521.210022,506.64001500000006
892,510.950012,511.48999000000003,505.14999400000005
893,501.51000999999997,507.5,506.910004
894,508.17999299999997,508.60000599999995,500.72000099999997
895,499.23999000000003,500.27999900000003,497.05999800000006
896,502.57000700000003,508.60000599999995,501.799988
897,500.420013,508.26000999999997,505.92999299999997
898,508.89001500000006,509.75,504.01000999999997
899,503.14999400000005,510.85000599999995,510.459991
900,512.77002,515.6099849999999,509.94000199999994
901,510.839996,521.849976,520.3900150000001
902,523.0,538.840027,537.299988
903,538.030029,545.409973,541.950012
904,541.5,541.5,536.719971
